parentZ,parentN,A,parent state,daughterZ,daughterN,daughter2Jpi,Energy(MeV),Ex.(MeV),logf0t(Qexp), logf0t(Qtho)
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,9+,-169.158,5.046,8.64,8.55
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,3+,-169.150,5.054,8.97,8.90
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,3+,-169.097,5.107,7.63,7.54
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,5+,-169.073,5.131,8.34,8.27
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,1+,-169.043,5.161,8.44,8.35
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,7+,-168.990,5.214,8.52,8.43
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,7+,-168.954,5.250,7.29,7.20
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,3+,-168.936,5.268,8.90,8.81
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,9+,-168.929,5.275,8.05,7.96
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,1+,-168.806,5.398,8.58,8.49
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,9+,-168.799,5.405,10.58,10.49
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,3+,-168.796,5.408,7.94,7.86
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,3+,-168.779,5.425,8.81,8.74
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,1+,-168.513,5.691,8.26,8.17
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,1+,-168.428,5.776,8.95,8.86
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,1+,-168.233,5.971,8.85,8.75
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,1+,-168.088,6.116,8.93,8.83
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,1+,-168.040,6.164,9.85,9.75
12,25,37,Mg37(j5nEx.=0.04 MeV),13,24,1+,-167.871,6.333,8.62,8.52
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-174.204,0.000,7.54,7.48
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-173.418,0.786,8.92,8.85
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-172.556,1.648,6.15,6.08
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-172.444,1.760,5.87,5.89
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-171.849,2.355,6.45,6.37
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-171.652,2.552,8.60,8.52
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-171.645,2.559,8.93,8.85
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-171.622,2.582,7.19,7.21
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-171.595,2.609,7.39,7.31
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-171.393,2.811,7.07,7.08
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-171.372,2.832,7.26,7.17
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-171.219,2.985,7.49,7.41
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-171.200,3.004,10.33,10.25
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-171.183,3.021,8.07,7.99
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-171.051,3.153,8.09,8.00
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-170.825,3.379,8.02,7.94
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-170.773,3.431,8.13,8.05
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-170.652,3.552,8.26,8.18
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-170.590,3.614,8.13,8.07
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-170.573,3.631,8.32,8.24
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-170.522,3.682,7.44,7.35
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-170.501,3.703,7.60,7.58
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-170.487,3.717,9.05,8.97
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-170.315,3.889,7.69,7.60
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-170.171,4.033,7.96,7.87
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-170.158,4.046,7.81,7.72
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-170.041,4.163,7.83,7.75
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-169.944,4.260,8.36,8.27
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-169.822,4.382,8.85,8.76
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-169.794,4.410,8.63,8.54
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-169.762,4.442,7.40,7.32
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-169.633,4.571,7.51,7.43
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-169.626,4.578,7.02,6.98
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-169.610,4.594,9.64,9.55
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-169.514,4.690,9.86,9.77
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-169.485,4.719,7.80,7.80
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-169.480,4.724,8.37,8.28
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-169.423,4.781,8.34,8.28
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-169.330,4.874,8.22,8.13
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-169.266,4.938,7.75,7.66
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-169.214,4.990,7.66,7.58
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-169.203,5.001,7.91,7.82
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-169.192,5.012,7.75,7.66
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-169.170,5.034,7.24,7.15
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-169.150,5.054,8.31,8.31
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-169.097,5.107,7.38,7.39
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,5+,-169.073,5.131,8.14,8.08
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-169.043,5.161,8.38,8.30
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-168.990,5.214,7.61,7.52
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,7+,-168.954,5.250,7.68,7.59
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-168.936,5.268,7.79,7.76
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-168.806,5.398,7.02,6.92
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-168.796,5.408,7.86,7.84
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,3+,-168.779,5.425,8.30,8.21
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-168.513,5.691,7.33,7.24
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-168.428,5.776,8.20,8.12
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-168.233,5.971,8.56,8.48
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-168.088,6.116,8.63,8.55
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-168.040,6.164,8.19,8.09
12,25,37,Mg37(j3nEx.=0.11 MeV),13,24,1+,-167.871,6.333,7.39,7.28
12,26,38,Mg38(j0p),13,25,0-,-176.331,0.000,6.62,6.65
12,26,38,Mg38(j0p),13,25,4-,-175.882,0.449,6.57,6.51
12,26,38,Mg38(j0p),13,25,4-,-175.642,0.689,8.49,8.43
12,26,38,Mg38(j0p),13,25,2-,-175.225,1.106,5.67,5.61
12,26,38,Mg38(j0p),13,25,4-,-174.832,1.499,6.59,6.53
12,26,38,Mg38(j0p),13,25,2-,-174.664,1.667,7.84,7.77
12,26,38,Mg38(j0p),13,25,4-,-174.456,1.875,6.56,6.49
12,26,38,Mg38(j0p),13,25,0-,-174.153,2.178,6.07,6.10
12,26,38,Mg38(j0p),13,25,4-,-174.027,2.304,7.53,7.46
12,26,38,Mg38(j0p),13,25,2-,-173.979,2.352,7.14,7.08
12,26,38,Mg38(j0p),13,25,4-,-173.823,2.508,7.90,7.83
12,26,38,Mg38(j0p),13,25,4-,-173.768,2.563,7.92,7.85
12,26,38,Mg38(j0p),13,25,4-,-173.604,2.727,7.48,7.41
12,26,38,Mg38(j0p),13,25,2-,-173.541,2.790,6.97,6.90
12,26,38,Mg38(j0p),13,25,0-,-173.511,2.820,8.59,8.62
12,26,38,Mg38(j0p),13,25,2-,-173.501,2.830,7.71,7.64
12,26,38,Mg38(j0p),13,25,4-,-173.314,3.017,9.88,9.81
12,26,38,Mg38(j0p),13,25,2-,-173.252,3.079,7.50,7.43
12,26,38,Mg38(j0p),13,25,4-,-173.229,3.102,7.05,6.98
12,26,38,Mg38(j0p),13,25,4-,-172.980,3.351,7.66,7.59
12,26,38,Mg38(j0p),13,25,4-,-172.892,3.439,7.06,6.99
12,26,38,Mg38(j0p),13,25,2-,-172.873,3.458,8.17,8.12
12,26,38,Mg38(j0p),13,25,4-,-172.779,3.552,7.08,7.01
12,26,38,Mg38(j0p),13,25,2-,-172.729,3.602,7.65,7.57
12,26,38,Mg38(j0p),13,25,0-,-172.714,3.617,7.46,7.49
12,26,38,Mg38(j0p),13,25,4-,-172.623,3.708,7.52,7.45
12,26,38,Mg38(j0p),13,25,2-,-172.469,3.862,7.58,7.53
12,26,38,Mg38(j0p),13,25,4-,-172.453,3.878,10.66,10.59
12,26,38,Mg38(j0p),13,25,2-,-172.407,3.924,9.03,8.96
12,26,38,Mg38(j0p),13,25,0-,-172.207,4.124,8.08,8.11
12,26,38,Mg38(j0p),13,25,2-,-172.170,4.161,7.42,7.36
12,26,38,Mg38(j0p),13,25,2-,-172.058,4.273,7.67,7.59
12,26,38,Mg38(j0p),13,25,0-,-172.051,4.280,7.56,7.59
12,26,38,Mg38(j0p),13,25,2-,-171.986,4.345,7.43,7.38
12,26,38,Mg38(j0p),13,25,2-,-171.845,4.486,8.10,8.03
12,26,38,Mg38(j0p),13,25,0-,-171.695,4.636,6.66,6.69
12,26,38,Mg38(j0p),13,25,2-,-171.693,4.638,8.53,8.46
12,26,38,Mg38(j0p),13,25,0-,-171.488,4.843,6.33,6.36
12,26,38,Mg38(j0p),13,25,0-,-171.134,5.197,7.38,7.41
12,26,38,Mg38(j0p),13,25,0-,-170.973,5.358,11.05,11.13
12,26,38,Mg38(j0p),13,25,0-,-170.503,5.828,6.26,6.29
12,26,38,Mg38(j0p),13,25,0-,-170.493,5.838,8.76,8.79
12,26,38,Mg38(j0p),13,25,0-,-170.256,6.075,6.57,6.60
12,26,38,Mg38(j0p),13,25,0-,-170.053,6.278,10.60,10.64
12,26,38,Mg38(j0p),13,25,0-,-169.922,6.409,8.61,8.64
12,27,39,Mg39(j3n),13,26,5+,-179.586,0.000,6.89,6.85
12,27,39,Mg39(j3n),13,26,1+,-178.751,0.835,6.48,6.43
12,27,39,Mg39(j3n),13,26,3+,-178.732,0.854,6.49,6.45
12,27,39,Mg39(j3n),13,26,7+,-178.723,0.863,8.33,8.28
12,27,39,Mg39(j3n),13,26,5+,-177.976,1.610,6.96,6.90
12,27,39,Mg39(j3n),13,26,7+,-177.878,1.708,7.20,7.14
12,27,39,Mg39(j3n),13,26,1+,-177.802,1.784,6.13,6.07
12,27,39,Mg39(j3n),13,26,3+,-177.719,1.867,5.97,5.97
12,27,39,Mg39(j3n),13,26,3+,-177.253,2.333,6.41,6.36
12,27,39,Mg39(j3n),13,26,5+,-177.080,2.506,6.50,6.45
12,27,39,Mg39(j3n),13,26,5+,-176.914,2.672,7.21,7.15
12,27,39,Mg39(j3n),13,26,5+,-176.883,2.703,7.50,7.44
12,27,39,Mg39(j3n),13,26,7+,-176.786,2.800,7.56,7.51
12,27,39,Mg39(j3n),13,26,3+,-176.517,3.069,7.33,7.26
12,27,39,Mg39(j3n),13,26,7+,-176.466,3.120,9.54,9.48
12,27,39,Mg39(j3n),13,26,3+,-176.428,3.158,6.85,6.80
12,27,39,Mg39(j3n),13,26,5+,-176.376,3.210,6.84,6.78
12,27,39,Mg39(j3n),13,26,1+,-176.348,3.238,6.43,6.37
12,27,39,Mg39(j3n),13,26,3+,-176.328,3.258,7.34,7.28
12,27,39,Mg39(j3n),13,26,7+,-176.304,3.282,9.00,8.94
12,27,39,Mg39(j3n),13,26,5+,-176.273,3.313,7.75,7.69
12,27,39,Mg39(j3n),13,26,5+,-176.216,3.370,7.50,7.44
12,27,39,Mg39(j3n),13,26,7+,-176.160,3.426,10.02,9.96
12,27,39,Mg39(j3n),13,26,7+,-176.112,3.474,9.46,9.40
12,27,39,Mg39(j3n),13,26,1+,-176.038,3.548,7.25,7.19
12,27,39,Mg39(j3n),13,26,5+,-176.025,3.561,7.91,7.85
12,27,39,Mg39(j3n),13,26,1+,-175.999,3.587,8.30,8.23
12,27,39,Mg39(j3n),13,26,7+,-175.951,3.635,6.92,6.86
12,27,39,Mg39(j3n),13,26,3+,-175.931,3.655,7.12,7.14
12,27,39,Mg39(j3n),13,26,5+,-175.832,3.754,7.24,7.18
12,27,39,Mg39(j3n),13,26,7+,-175.828,3.758,7.79,7.73
12,27,39,Mg39(j3n),13,26,3+,-175.772,3.814,7.39,7.41
12,27,39,Mg39(j3n),13,26,7+,-175.744,3.842,7.16,7.10
12,27,39,Mg39(j3n),13,26,7+,-175.683,3.903,7.57,7.51
12,27,39,Mg39(j3n),13,26,5+,-175.672,3.914,6.27,6.21
12,27,39,Mg39(j3n),13,26,3+,-175.630,3.956,7.92,7.86
12,27,39,Mg39(j3n),13,26,1+,-175.609,3.977,6.76,6.70
12,27,39,Mg39(j3n),13,26,7+,-175.589,3.997,7.53,7.47
12,27,39,Mg39(j3n),13,26,3+,-175.579,4.007,7.03,7.03
12,27,39,Mg39(j3n),13,26,5+,-175.562,4.024,6.30,6.24
12,27,39,Mg39(j3n),13,26,1+,-175.550,4.036,6.15,6.09
12,27,39,Mg39(j3n),13,26,5+,-175.542,4.044,8.40,8.33
12,27,39,Mg39(j3n),13,26,5+,-175.442,4.144,7.53,7.47
12,27,39,Mg39(j3n),13,26,3+,-175.435,4.151,7.68,7.63
12,27,39,Mg39(j3n),13,26,7+,-175.399,4.187,7.86,7.80
12,27,39,Mg39(j3n),13,26,3+,-175.330,4.256,7.73,7.69
12,27,39,Mg39(j3n),13,26,7+,-175.279,4.307,7.75,7.69
12,27,39,Mg39(j3n),13,26,1+,-175.262,4.324,7.55,7.48
12,27,39,Mg39(j3n),13,26,7+,-175.252,4.334,7.44,7.38
12,27,39,Mg39(j3n),13,26,5+,-175.250,4.336,7.22,7.16
12,27,39,Mg39(j3n),13,26,3+,-175.183,4.403,6.90,6.86
12,27,39,Mg39(j3n),13,26,3+,-175.079,4.507,7.92,7.86
12,27,39,Mg39(j3n),13,26,1+,-175.040,4.546,6.96,6.89
12,27,39,Mg39(j3n),13,26,3+,-175.037,4.549,7.19,7.15
12,27,39,Mg39(j3n),13,26,1+,-174.785,4.801,7.29,7.22
12,27,39,Mg39(j3n),13,26,1+,-174.547,5.039,7.10,7.03
12,27,39,Mg39(j3n),13,26,1+,-174.527,5.059,7.64,7.57
12,27,39,Mg39(j3n),13,26,1+,-174.304,5.282,8.05,7.99
12,27,39,Mg39(j3n),13,26,1+,-174.130,5.456,7.94,7.87
12,27,39,Mg39(j3n),13,26,1+,-174.068,5.518,7.47,7.40
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-179.586,0.000,8.42,8.36
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-178.751,0.835,6.63,6.62
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-178.732,0.854,6.36,6.30
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-177.976,1.610,6.91,6.85
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-177.802,1.784,6.04,6.03
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-177.719,1.867,5.91,5.85
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-177.253,2.333,6.84,6.78
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-177.080,2.506,7.07,7.01
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-176.914,2.672,6.90,6.84
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-176.883,2.703,6.63,6.56
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-176.517,3.069,7.63,7.56
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-176.428,3.158,6.53,6.47
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-176.376,3.210,7.02,6.95
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-176.348,3.238,6.59,6.54
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-176.328,3.258,6.45,6.38
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-176.273,3.313,8.12,8.06
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-176.216,3.370,9.25,9.18
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-176.038,3.548,6.57,6.58
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-176.025,3.561,6.64,6.58
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-175.999,3.587,7.52,7.46
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-175.931,3.655,7.55,7.49
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-175.832,3.754,7.93,7.86
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-175.772,3.814,7.88,7.81
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-175.672,3.914,7.36,7.29
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-175.630,3.956,7.27,7.20
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-175.609,3.977,6.98,6.92
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-175.579,4.007,7.26,7.19
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-175.562,4.024,8.04,7.97
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-175.550,4.036,6.15,6.08
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-175.542,4.044,7.10,7.03
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-175.442,4.144,6.90,6.83
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-175.435,4.151,7.05,6.98
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-175.330,4.256,7.37,7.30
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-175.262,4.324,6.75,6.75
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,5+,-175.250,4.336,9.59,9.52
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-175.183,4.403,6.28,6.21
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-175.079,4.507,6.38,6.31
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-175.040,4.546,6.62,6.58
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,3+,-175.037,4.549,6.60,6.53
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-174.785,4.801,7.20,7.21
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-174.547,5.039,6.88,6.90
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-174.527,5.059,7.34,7.28
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-174.304,5.282,7.65,7.65
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-174.130,5.456,7.72,7.68
12,27,39,Mg39(j1nEx.=0.15 MeV),13,26,1+,-174.068,5.518,7.43,7.38
12,28,40,Mg40(j0p),13,27,4-,-179.992,0.179,6.42,6.39
12,28,40,Mg40(j0p),13,27,0-,-179.809,0.362,6.16,6.18
12,28,40,Mg40(j0p),13,27,2-,-179.723,0.448,5.55,5.52
12,28,40,Mg40(j0p),13,27,4-,-179.716,0.455,6.45,6.43
12,28,40,Mg40(j0p),13,27,2-,-179.536,0.635,6.27,6.25
12,28,40,Mg40(j0p),13,27,4-,-179.457,0.714,6.43,6.41
12,28,40,Mg40(j0p),13,27,4-,-179.341,0.830,6.81,6.78
12,28,40,Mg40(j0p),13,27,2-,-179.260,0.911,5.98,5.95
12,28,40,Mg40(j0p),13,27,0-,-179.218,0.953,6.36,6.38
12,28,40,Mg40(j0p),13,27,4-,-179.190,0.981,7.08,7.05
12,28,40,Mg40(j0p),13,27,2-,-179.112,1.059,6.23,6.20
12,28,40,Mg40(j0p),13,27,4-,-178.935,1.236,7.72,7.69
12,28,40,Mg40(j0p),13,27,4-,-178.834,1.337,7.54,7.51
12,28,40,Mg40(j0p),13,27,2-,-178.762,1.409,6.19,6.16
12,28,40,Mg40(j0p),13,27,4-,-178.699,1.472,6.12,6.09
12,28,40,Mg40(j0p),13,27,0-,-178.556,1.615,6.32,6.34
12,28,40,Mg40(j0p),13,27,4-,-178.213,1.958,6.83,6.80
12,28,40,Mg40(j0p),13,27,2-,-178.155,2.016,6.39,6.35
12,28,40,Mg40(j0p),13,27,4-,-178.099,2.072,7.82,7.79
12,28,40,Mg40(j0p),13,27,0-,-177.990,2.181,7.34,7.36
12,28,40,Mg40(j0p),13,27,4-,-177.887,2.284,6.71,6.68
12,28,40,Mg40(j0p),13,27,2-,-177.884,2.287,6.07,6.04
12,28,40,Mg40(j0p),13,27,4-,-177.786,2.385,8.16,8.13
12,28,40,Mg40(j0p),13,27,2-,-177.644,2.527,8.21,8.18
12,28,40,Mg40(j0p),13,27,2-,-177.583,2.588,6.09,6.06
12,28,40,Mg40(j0p),13,27,4-,-177.530,2.641,7.11,7.08
12,28,40,Mg40(j0p),13,27,2-,-177.434,2.737,8.12,8.09
12,28,40,Mg40(j0p),13,27,4-,-177.406,2.765,7.48,7.45
12,28,40,Mg40(j0p),13,27,2-,-177.350,2.821,6.80,6.77
12,28,40,Mg40(j0p),13,27,4-,-177.241,2.930,7.43,7.40
12,28,40,Mg40(j0p),13,27,2-,-177.239,2.932,6.80,6.78
12,28,40,Mg40(j0p),13,27,0-,-177.140,3.031,6.45,6.47
12,28,40,Mg40(j0p),13,27,2-,-177.041,3.130,7.86,7.83
12,28,40,Mg40(j0p),13,27,0-,-176.845,3.326,8.25,8.27
12,28,40,Mg40(j0p),13,27,2-,-176.799,3.372,7.38,7.35
12,28,40,Mg40(j0p),13,27,2-,-176.728,3.443,8.11,8.08
12,28,40,Mg40(j0p),13,27,0-,-176.576,3.595,11.67,11.79
12,28,40,Mg40(j0p),13,27,0-,-176.530,3.641,7.13,7.15
12,28,40,Mg40(j0p),13,27,0-,-176.185,3.986,7.20,7.21
12,28,40,Mg40(j0p),13,27,0-,-175.926,4.245,7.26,7.27
12,28,40,Mg40(j0p),13,27,0-,-175.755,4.416,6.83,6.84
12,28,40,Mg40(j0p),13,27,0-,-175.520,4.651,6.53,6.54
12,28,40,Mg40(j0p),13,27,0-,-175.406,4.765,7.22,7.23
12,28,40,Mg40(j0p),13,27,0-,-175.313,4.858,10.67,10.67
12,28,40,Mg40(j0p),13,27,0-,-175.117,5.054,7.22,7.24
12,29,41,Mg41(j3n),13,28,5+,-182.691,0.000,6.20,6.13
12,29,41,Mg41(j3n),13,28,3+,-182.373,0.318,7.29,7.23
12,29,41,Mg41(j3n),13,28,1+,-182.108,0.583,6.40,6.32
12,29,41,Mg41(j3n),13,28,3+,-181.759,0.932,6.38,6.32
12,29,41,Mg41(j3n),13,28,7+,-181.641,1.050,7.54,7.47
12,29,41,Mg41(j3n),13,28,1+,-181.579,1.112,6.38,6.31
12,29,41,Mg41(j3n),13,28,5+,-181.374,1.317,5.94,5.87
12,29,41,Mg41(j3n),13,28,5+,-181.130,1.561,5.98,5.91
12,29,41,Mg41(j3n),13,28,7+,-180.994,1.697,8.12,8.05
12,29,41,Mg41(j3n),13,28,5+,-180.866,1.825,7.01,6.94
12,29,41,Mg41(j3n),13,28,7+,-180.857,1.834,6.93,6.85
12,29,41,Mg41(j3n),13,28,3+,-180.730,1.961,7.23,7.27
12,29,41,Mg41(j3n),13,28,7+,-180.136,2.555,7.44,7.36
12,29,41,Mg41(j3n),13,28,3+,-179.997,2.694,7.37,7.31
12,29,41,Mg41(j3n),13,28,5+,-179.949,2.742,8.01,7.94
12,29,41,Mg41(j3n),13,28,5+,-179.872,2.819,7.25,7.17
12,29,41,Mg41(j3n),13,28,3+,-179.727,2.964,7.16,7.10
12,29,41,Mg41(j3n),13,28,5+,-179.691,3.000,6.90,6.81
12,29,41,Mg41(j3n),13,28,1+,-179.681,3.010,7.25,7.16
12,29,41,Mg41(j3n),13,28,7+,-179.624,3.067,7.50,7.42
12,29,41,Mg41(j3n),13,28,5+,-179.589,3.102,6.73,6.66
12,29,41,Mg41(j3n),13,28,3+,-179.554,3.137,6.57,6.48
12,29,41,Mg41(j3n),13,28,7+,-179.536,3.155,7.40,7.32
12,29,41,Mg41(j3n),13,28,3+,-179.527,3.164,6.38,6.32
12,29,41,Mg41(j3n),13,28,1+,-179.517,3.174,7.66,7.58
12,29,41,Mg41(j3n),13,28,5+,-179.440,3.251,7.46,7.37
12,29,41,Mg41(j3n),13,28,7+,-179.375,3.316,8.12,8.04
12,29,41,Mg41(j3n),13,28,5+,-179.368,3.323,7.52,7.44
12,29,41,Mg41(j3n),13,28,3+,-179.301,3.390,6.47,6.39
12,29,41,Mg41(j3n),13,28,1+,-179.255,3.436,6.51,6.43
12,29,41,Mg41(j3n),13,28,7+,-179.196,3.495,7.47,7.39
12,29,41,Mg41(j3n),13,28,3+,-179.149,3.542,6.48,6.45
12,29,41,Mg41(j3n),13,28,5+,-179.133,3.558,6.98,6.89
12,29,41,Mg41(j3n),13,28,7+,-179.128,3.563,9.04,8.96
12,29,41,Mg41(j3n),13,28,1+,-179.094,3.597,6.86,6.77
12,29,41,Mg41(j3n),13,28,7+,-179.073,3.618,8.32,8.24
12,29,41,Mg41(j3n),13,28,7+,-179.006,3.685,8.97,8.88
12,29,41,Mg41(j3n),13,28,3+,-178.993,3.698,6.99,6.94
12,29,41,Mg41(j3n),13,28,5+,-178.988,3.703,7.49,7.41
12,29,41,Mg41(j3n),13,28,3+,-178.951,3.740,6.56,6.55
12,29,41,Mg41(j3n),13,28,5+,-178.928,3.763,7.14,7.05
12,29,41,Mg41(j3n),13,28,1+,-178.915,3.776,6.90,6.81
12,29,41,Mg41(j3n),13,28,7+,-178.898,3.793,7.94,7.86
12,29,41,Mg41(j3n),13,28,5+,-178.846,3.845,7.18,7.09
12,29,41,Mg41(j3n),13,28,3+,-178.826,3.865,6.78,6.83
12,29,41,Mg41(j3n),13,28,7+,-178.822,3.869,8.68,8.59
12,29,41,Mg41(j3n),13,28,5+,-178.807,3.884,6.37,6.28
12,29,41,Mg41(j3n),13,28,3+,-178.801,3.890,6.31,6.37
